text,reminder system,reward programme,misselling,product pricing,customer service,output,label
"BarclaysUKHelp itsstillsmee In other words, no, however you will be getting a letter tomorrow telling you that the interest rates on your mortgage and credit card have gone up. Modern day highwaymen 🤷‍♂️",0.41763341426849365,0.0023834684398025274,0.4489443004131317,0.045167237520217896,0.08587151020765305,misselling,product pricing
"BarclaysUKHelp new customer to your company, waited 10 days for card &amp; the pin had arrived today. A full 14 days after I opened the account. Then, tried to download the app &amp; that isn't downloading now. Could be soon off back to NatWest at this rate 🙄",0.036770548671483994,0.007380436174571514,0.04971770942211151,0.008483381941914558,0.8976479172706604,customer service,customer service
There’s a lot more to come out guardian LloydsBank HSBC Barclays TescoBankNews sold debts they knew were contaminated with PPi mis-selling but laid them off to an in-house debt collector before credit card customers realised they weren’t liable for most of the debt!,0.2584518790245056,0.01713714934885502,0.7122604250907898,0.0060070957988500595,0.006143351085484028,misselling,misselling
Who thinks #Banks such as Barclays should pay their customers at least £1 for every hour their online services are inaccessible because they have closed so many branches? (Thank goodness for a credit card today. Who do I invoice for the inconvenience?),0.13219192624092102,0.02063971944153309,0.30425137281417847,0.018621083348989487,0.5242958664894104,customer service,customer service
BarclaysUK Rang call centre and reset card pin but card reader still saying blocked! How long until card reader gives me the option to put pin in?,0.10687100887298584,0.01175990141928196,0.067449189722538,0.011985508725047112,0.8019344210624695,customer service,customer service
Hey Barclays thanks for stopping my old bank card before the new one has arrived. Really helpful when I'm trying to buy food!,0.14467567205429077,0.03232918679714203,0.010001705959439278,0.027053959667682648,0.7859394550323486,customer service,customer service
"MartinSLewis itvMLshow Just had message from Barclays,  my reward card will change 2.99 for foreign transactions from 31 August!",0.2692103087902069,0.39621368050575256,0.038083724677562714,0.028097664937376976,0.2683945298194885,reward programme,reward programme
Barclays The only people Barclays or any bank help for that matter is themselves. We are just cash cows to the banks. The more you need them the harder they screw you over.  Best saving rate at a high street bank 3%? Best credit card interest rate 21%? Overdraft rate 35%? https://t.co/b7ZwABB3gS,0.23862050473690033,0.015297886915504932,0.44913986325263977,0.20486697554588318,0.09207480400800705,misselling,product pricing
FrontierCare Ready to cancel our Barclays cc. You guys try so hard to get passengers to sign onto your credit card and then you just totally dick them around! We made a payment on the credit card over a week ago and money left our bank acct last week 😡,0.03711020201444626,0.056447096168994904,0.7306048274040222,0.015599849633872509,0.16023804247379303,misselling,customer service
"We've changed your credit limit to £1,300, I received a text that said I struggle with £2,400 and use my debit card to stay under the limit at peak spending times and could do with a higher not lower limit. I have never defaulted on paying the statement.",0.3023941218852997,0.02648429200053215,0.16752853989601135,0.031075194478034973,0.4725179076194763,customer service,product pricing
"Barclaycard cc MartinSLewis
my 78 year old mum with 100ks of savings has just had her credit limit cut by Barclaycard because she has  have no regular payments going from my account (mortgage or loan repayments). She's solvent! This policy makes no sense at all, please explain",0.10237956792116165,0.009047180414199829,0.7339954376220703,0.018022039905190468,0.1365557610988617,misselling,product pricing
"RT dguillaume: Barclaycard sxa555 Why is this taking so long, it supported by practically every other bank and Credit card company and n…",0.24844558537006378,0.12814456224441528,0.28079912066459656,0.07977282255887985,0.2628379166126251,misselling,customer service
BarclaysUKHelp The information you sent refers to the platinum card not the reward card.I am astonished you do not have a record of the date the global alliance ceased,0.07401888817548752,0.15385723114013672,0.5155169367790222,0.01781965047121048,0.23878726363182068,misselling,reward programme
BarclaysUKHelp I am not referring to the debit card but the Barclaycard Reward visa credit card,0.025013351812958717,0.8036423921585083,0.10997719317674637,0.007127047050744295,0.05423998460173607,reward programme,reward programme
RT castellinda: Terrible customer service from Barclays JetBlue card mastercard.  Over 56 minutes to explain to 2 reps to reverse fees,0.01847795955836773,0.005000894423574209,0.07757722586393356,0.012881000526249409,0.8860629200935364,customer service,customer service
RT keithbevan: Why don’t credit card companies cancel their interest for a few months. That would help!! #barclays #amex,0.4128854274749756,0.05420539155602455,0.16629686951637268,0.047146666795015335,0.31946560740470886,reminder system,product pricing
BarclaysUKHelp Hi Zoe I spoke to multiple people all day Saturday including yourself I still don’t have the ability to pay bills or transfer money you promise me a call back my account is inaccessible apart from using my debit card I’ve really had enough of this now I’ve just been left hanging,0.04785480722784996,0.007211447227746248,0.017549362033605576,0.00555141968652606,0.9218329787254333,customer service,customer service
BarclaysUKHelp I have opened a young persons account but never even received a debit card after 2 months what should I do?,0.12808755040168762,0.013179239816963673,0.04258400574326515,0.021516598761081696,0.794632613658905,customer service,customer service
BarclaysUKHelp just recently applied for a Barclays Business account. Slight hiccup to start but got past that. Finally got the card and pin but needed to call as there was one piece of info missing. Spoke to Ekaterina who sorted everything out. Very professional and polite and-,0.08157212287187576,0.024606356397271156,0.0156023558229208,0.01056240126490593,0.8676567673683167,customer service,customer service
BarclaysUK is it because I can actually pay back the money monthly and not get charged extra that I get rejected for a card? Laughable! Oh well. Only wanted it to get Avios points!,0.10014570504426956,0.1624433845281601,0.6355218291282654,0.011355631984770298,0.09053351730108261,misselling,reward programme
SimonPulleyn thetimes i had a credit card company once fail to cancel my account after i wrote them. i wrote a second time and cc'ed the relevant gov't office. then they complied. this was barclays.,0.47490423917770386,0.04764542728662491,0.07633551210165024,0.03654049336910248,0.36457428336143494,reminder system,customer service
BarclaysUKHelp Hi dropped you a few direct messages but haven’t heard back still don’t have service when trying to use the app to pay bills or transfer money debit card works but can’t pay any bills on either mine or my husbands account,0.04545150324702263,0.005220819730311632,0.032725367695093155,0.009467813186347485,0.907134473323822,customer service,customer service
"BarclaysUK just written to my wife to say they have, regrettably, had to reduce her credit limit from £100.00 down to £1.00. Think about that! She is stuck somewhere and needs to use her card.😡😡She has had the card for years, thanks for nothing Barclays. Absolute wankers! 🖕👎",0.10225611925125122,0.01748868264257908,0.34708312153816223,0.02699453756213188,0.5061774849891663,customer service,product pricing
BarclaysUKHelp Your staff has cancelled my elderly grand mothers card leaving her unable to pay at the super! Disgusting now my mum who is getting your staff cutting off calls ! No English speaking call center staff ! So poor we should move bank the whole family,0.022465895861387253,0.004147126339375973,0.2253657430410385,0.009294463321566582,0.738726794719696,customer service,customer service
"JenniButtonUSA SarahLiz2006 adamundefined I’m cracking up that a birthday thread for me is on credit cards. 😂 for anyone who doesn’t know, I kept a chase Southwest card the whole time we were at Ramsey and now have two more chase cards and a Barclays American which almost covered my flights to/from Italy this summer.",0.49112796783447266,0.10698635876178741,0.2766423225402832,0.06436063349246979,0.06088276579976082,reminder system,reward programme
Hello there Thanks for your post! I'm very sorry to hear your application for a card has been rejected. I can assure you that a lot is taken into consideration before a decision is made. We take info from your credit file to make sure you meet the eligibility for a card.,0.30675819516181946,0.05861736088991165,0.09422948211431503,0.02738083526492119,0.5130141377449036,customer service,customer service
